   Time(min)       E_A(MeV)       C_A(uA)        AirMon_A       E_C(MeV)       C_C(uA)        AirMon_C     C_BSY(uA)      AirMon_BSY      AirMon_B        C_D(nA)        AirMon_D      AirMon_L       AirMon_SL
  6.2700000e+03  2.1835100e+03  2.4999998e-05  1.7551920e-07  1.0431500e+04  2.3301876e-01  3.8261610e-07  0.0000000e+00  1.8800612e-07  9.9999999e-09  4.6262826e+01  2.9214638e-07  8.9467279e+01  9.9999999e-09
  6.3300000e+03  2.1835100e+03  3.3333331e-05  2.0778398e-07  1.0431500e+04  8.3333328e-06  3.3261203e-07  2.4999998e-05  1.9410957e-07  9.9999999e-09  2.7291775e-01  9.4218357e-08  8.9353920e+01  9.9999999e-09
  6.3900000e+03  2.1835100e+03  1.6666666e-05  1.6888845e-07  1.0431500e+04  2.3402397e-01  3.5929799e-07  8.3333328e-06  7.2592557e-07  9.9999999e-09  9.0044614e+01  1.6060521e-07  8.7885894e+01  9.9999999e-09
  6.4500000e+03  2.1835100e+03  8.3333328e-06  2.3656889e-07  1.0431500e+04  7.1209415e-01  4.0482489e-07  2.4999998e-05  3.0530388e-07  9.9999999e-09  1.1612468e+02  3.5048726e-07  8.8996974e+01  9.9999999e-09
  6.5100000e+03  2.1835100e+03  8.3333328e-06  1.9721802e-07  1.0431500e+04  6.1367676e+00  4.2914035e-07  0.0000000e+00  2.2498915e-07  9.9999999e-09  6.7856902e+01  2.0640858e-07  8.9195542e+01  9.9999999e-09
  6.5700000e+03  2.1835100e+03  0.0000000e+00  1.8325894e-07  1.0431500e+04  7.0623766e-01  3.6509818e-07  8.3333328e-06  2.7098940e-07  9.9999999e-09  2.1389179e+02  2.8960323e-07  8.9692979e+01  9.9999999e-09
  6.6300000e+03  2.1835100e+03  8.3333328e-06  1.5398878e-07  1.0431500e+04  0.0000000e+00  3.4892321e-07  1.6666666e-05  2.0062780e-07  9.9999999e-09  2.4292487e+02  3.8088062e-07  8.9120028e+01  9.9999999e-09
  6.6900000e+03  2.1835100e+03  8.3333328e-06  2.5185838e-07  1.0431500e+04  4.5827551e-01  3.8350268e-07  1.6666666e-05  1.6169962e-07  9.9999999e-09  1.8966887e+02  4.1889310e-07  9.0041975e+01  9.9999999e-09
  6.7500000e+03  2.1835100e+03  8.3333328e-06  2.1816438e-07  1.0431500e+04  3.0245461e+00  3.8440339e-07  2.4999998e-05  7.6764881e-07  9.9999999e-09  3.0783672e-01  2.5092547e-07  9.1142538e+01  9.9999999e-09
  6.8100000e+03  2.1835100e+03  1.6666666e-05  2.1227252e-07  1.0431500e+04  1.9158869e+00  4.6610674e-07  0.0000000e+00  2.9393277e-07  9.9999999e-09  1.2734252e+02  1.9763805e-07  9.1876947e+01  9.9999999e-09
  6.8700000e+03  2.1835100e+03  0.0000000e+00  2.4878091e-07  1.0431500e+04  8.2380921e-01  3.8519987e-07  1.6666666e-05  2.2937575e-07  9.9999999e-09  2.2509063e+02  3.9306879e-07  8.5047900e+01  9.9999999e-09
  6.9300000e+03  2.1835100e+03  3.3333331e-05  2.1639648e-07  1.0431500e+04  1.5791766e-01  4.2341891e-07  0.0000000e+00  2.3829358e-07  9.9999999e-09  3.4817222e+01  2.6921864e-07  8.5689831e+01  9.9999999e-09
  6.9900000e+03  2.1835100e+03  2.4999998e-05  1.5960147e-07  1.0431500e+04  3.3333331e-05  3.6899562e-07  0.0000000e+00  1.7583600e-07  9.9999999e-09  2.8750152e-01  1.5740749e-07  7.9566770e+01  9.9999999e-09
  7.0500000e+03  2.1835100e+03  1.6666666e-05  1.7072599e-07  1.0431500e+04  0.0000000e+00  3.2411729e-07  1.6666666e-05  2.5319467e-07  9.9999999e-09  2.9625156e-01  1.2458605e-07  8.4019199e+01  9.9999999e-09
  7.1100000e+03  2.1835100e+03  2.4999998e-05  1.3483611e-07  1.0431500e+04  1.6666666e-05  3.6159043e-07  0.0000000e+00  3.2277210e-07  9.9999999e-09  2.7309475e-01  1.8927353e-07  9.0322069e+01  9.9999999e-09
  7.1700000e+03  2.1835100e+03  8.3333328e-06  1.9522783e-07  1.0431500e+04  1.6666666e-05  3.4807242e-07  3.3333331e-05  2.7205846e-07  9.9999999e-09  3.1232693e-01  1.5406243e-07  9.1103157e+01  9.9999999e-09
  7.2300000e+03  2.1835100e+03  8.3333328e-06  1.7795197e-07  1.0431500e+04  7.5750455e-01  3.4931740e-07  1.6666666e-05  3.7956024e-07  9.9999999e-09  1.6645922e+00  1.1500069e-07  9.0252233e+01  9.9999999e-09
  7.2900000e+03  2.1835100e+03  0.0000000e+00  1.7642699e-07  1.0431500e+04  2.0287068e+00  3.0903208e-07  8.3333328e-06  2.6383076e-07  9.9999999e-09  5.0290272e+01  1.7853033e-07  8.9695577e+01  9.9999999e-09
  7.3500000e+03  2.1835100e+03  1.6666666e-05  1.5707827e-07  1.0431500e+04  4.3425834e-01  3.6751856e-07  8.3333328e-06  2.2842019e-07  9.9999999e-09  5.3069075e+01  2.1704085e-07  8.9306054e+01  9.9999999e-09
  7.4100000e+03  2.1835100e+03  0.0000000e+00  1.6721589e-07  1.0431500e+04  1.0195464e+00  3.3853507e-07  0.0000000e+00  1.7349637e-07  9.9999999e-09  3.6656308e+01  1.5966038e-07  8.8641326e+01  9.9999999e-09
  7.4700000e+03  2.1835100e+03  8.3333328e-06  1.9465054e-07  1.0431500e+04  2.5261920e+00  3.5935262e-07  8.3333328e-06  2.9370609e-07  9.9999999e-09  5.6496800e+01  1.9339956e-07  8.8096332e+01  9.9999999e-09
  7.5300000e+03  2.1835100e+03  1.6666666e-05  1.6595300e-07  1.0431500e+04  6.2252104e+00  3.6774028e-07  0.0000000e+00  1.9467004e-07  9.9999999e-09  5.3251492e+01  1.9310823e-07  8.7265261e+01  9.9999999e-09
  7.5900000e+03  2.1835100e+03  1.6666666e-05  1.5476564e-07  1.0431500e+04  9.8880388e+00  4.5160482e-07  8.3333328e-06  1.8054701e-07  9.9999999e-09  1.5417893e+02  2.1694740e-07  9.0119578e+01  9.9999999e-09
  7.6500000e+03  2.1835100e+03  3.3333331e-05  1.7854866e-07  1.0431500e+04  1.0352480e+01  4.1766241e-07  0.0000000e+00  2.6366340e-07  9.9999999e-09  2.1974911e+02  3.3343833e-07  8.9345689e+01  9.9999999e-09
  7.7100000e+03  2.1835100e+03  3.3333331e-05  1.0956718e-07  1.0431500e+04  2.7691898e-01  3.8063033e-07  8.3333328e-06  6.5587068e-07  9.9999999e-09  6.3247469e+00  3.3409380e-07  9.1175942e+01  9.9999999e-09
  7.7700000e+03  2.1835100e+03  1.6666666e-05  2.4509807e-07  1.0431500e+04  0.0000000e+00  3.6373618e-07  8.3333328e-06  2.8751148e-07  9.9999999e-09  2.8408281e-01  1.7988032e-07  9.1925280e+01  9.9999999e-09
  7.8300000e+03  2.1835100e+03  3.3333331e-05  1.8720321e-07  1.0431500e+04  8.3333328e-06  4.0958994e-07  8.3333328e-06  2.3605136e-07  9.9999999e-09  2.9215282e-01  1.5568039e-07  9.6485906e+01  9.9999999e-09
  7.8900000e+03  2.1835100e+03  0.0000000e+00  1.5622975e-07  1.0431500e+04  1.6666666e-05  3.2681469e-07  8.3333328e-06  1.9919258e-07  9.9999999e-09  3.0493499e-01  1.9257828e-07  9.5748880e+01  9.9999999e-09
  7.9500000e+03  2.1835100e+03  1.6666666e-05  1.4112134e-07  1.0431500e+04  1.6666666e-05  2.8419863e-07  0.0000000e+00  2.4935377e-07  9.9999999e-09  2.7875222e-01  2.1266692e-07  9.6452773e+01  9.9999999e-09
  8.0100000e+03  2.1835100e+03  8.3333328e-06  2.2963872e-07  1.0431500e+04  2.4999998e-05  3.5566549e-07  1.6666666e-05  1.6624295e-07  9.9999999e-09  2.8166875e-01  1.6811505e-07  9.5965687e+01  9.9999999e-09
  8.0700000e+03  2.1835100e+03  1.6666666e-05  1.7729112e-07  1.0431500e+04  0.0000000e+00  3.5180886e-07  0.0000000e+00  2.3869336e-07  9.9999999e-09  2.8208472e-01  1.5206756e-07  9.5951242e+01  9.9999999e-09
  8.1300000e+03  2.1835100e+03  1.6666666e-05  2.4367425e-07  1.0431500e+04  2.4999998e-05  3.3122936e-07  0.0000000e+00  2.1030314e-07  9.9999999e-09  2.8916801e-01  1.5825773e-07  9.5510362e+01  9.9999999e-09
  8.1900000e+03  2.1835100e+03  8.3333328e-06  1.9888100e-07  1.0431500e+04  8.3333328e-06  3.4289160e-07  8.3333328e-06  2.0401504e-07  9.9999999e-09  3.0625266e-01  1.5188716e-07  9.1494558e+01  9.9999999e-09
  8.2500000e+03  2.1835100e+03  3.3333331e-05  1.7796408e-07  1.0431500e+04  0.0000000e+00  3.9998192e-07  1.6666666e-05  2.1174127e-07  9.9999999e-09  2.6333552e-01  1.4333058e-07  9.1246476e+01  9.9999999e-09
  8.3100000e+03  2.1835100e+03  8.3333328e-06  1.3640027e-07  1.0431500e+04  8.3333328e-06  3.5397769e-07  2.4999998e-05  1.7557024e-07  9.9999999e-09  2.8041781e-01  1.3768663e-07  9.1967228e+01  9.9999999e-09
  8.3700000e+03  2.1835100e+03  1.6666666e-05  1.6803051e-07  1.0431500e+04  3.3333331e-05  3.2819469e-07  1.6666666e-05  2.1140199e-07  9.9999999e-09  2.8750145e-01  1.4177596e-07  9.3363962e+01  9.9999999e-09
  8.4300000e+03  2.1835100e+03  8.3333328e-06  1.8901082e-07  1.0431500e+04  1.6666666e-05  3.7506865e-07  1.6666666e-05  2.5261598e-07  9.9999999e-09  2.8708415e-01  1.3582410e-07  9.1194963e+01  9.9999999e-09
  8.4900000e+03  2.1835100e+03  4.1666664e-05  2.0734530e-07  1.0431500e+04  0.0000000e+00  3.6408523e-07  0.0000000e+00  2.2436779e-07  9.9999999e-09  2.9458557e-01  1.4822637e-07  9.0808800e+01  9.9999999e-09
  8.5500000e+03  2.1835100e+03  3.3333331e-05  1.9917759e-07  1.0431500e+04  1.6666666e-05  4.0707834e-07  2.4999998e-05  2.2593104e-07  9.9999999e-09  2.8083649e-01  1.6432146e-07  9.1054967e+01  9.9999999e-09
  8.6100000e+03  2.1835100e+03  2.4999998e-05  1.5099798e-07  1.0431500e+04  1.6666666e-05  3.1715485e-07  8.3333328e-06  1.7065879e-07  9.9999999e-09  2.9541821e-01  1.2812144e-07  9.1171786e+01  9.9999999e-09
  8.6700000e+03  2.1835100e+03  2.4999998e-05  1.6979917e-07  1.0431500e+04  1.6666666e-05  3.6888296e-07  0.0000000e+00  1.9406361e-07  9.9999999e-09  3.0833467e-01  1.3384491e-07  9.0415458e+01  9.9999999e-09
  8.7300000e+03  2.1835100e+03  0.0000000e+00  1.5403190e-07  1.0431500e+04  8.3333328e-06  3.7238133e-07  8.3333328e-06  2.1322418e-07  9.9999999e-09  3.0416841e-01  1.6555151e-07  8.8595326e+01  9.9999999e-09
  8.7900000e+03  2.1835100e+03  0.0000000e+00  2.2956495e-07  1.0431500e+04  0.0000000e+00  3.5266087e-07  8.3333328e-06  1.1819225e-06  9.9999999e-09  2.7708538e-01  1.8138242e-07  8.6410042e+01  9.9999999e-09
  8.8500000e+03  2.1835100e+03  8.3333328e-06  1.9756451e-07  1.0431500e+04  0.0000000e+00  3.9490101e-07  0.0000000e+00  1.3093969e-06  9.9999999e-09  2.7458531e-01  1.4128430e-07  8.3555376e+01  9.9999999e-09
  8.9100000e+03  2.1835100e+03  0.0000000e+00  2.1313709e-07  1.0431500e+04  0.0000000e+00  3.7196714e-07  8.3333328e-06  1.2529123e-06  9.9999999e-09  2.9105564e-01  1.3600885e-07  7.9515840e+01  9.9999999e-09
  8.9700000e+03  2.1835100e+03  0.0000000e+00  1.7611927e-07  1.0431500e+04  8.3333328e-06  3.6644210e-07  0.0000000e+00  2.1652208e-06  9.9999999e-09  2.6978252e-01  1.8254252e-07  8.4984274e+01  9.9999999e-09
  9.0300000e+03  2.1835100e+03  2.5002916e-05  1.8434129e-07  1.0431500e+04  8.3333328e-06  3.2078667e-07  0.0000000e+00  3.2335322e-07  9.9999999e-09  2.7958476e-01  1.1185870e-07  8.9763021e+01  9.9999999e-09
  9.0900000e+03  2.1835100e+03  1.6666666e-05  2.9265513e-07  1.0431500e+04  0.0000000e+00  4.0331436e-07  0.0000000e+00  2.0017095e-07  9.9999999e-09  2.8833521e-01  1.2827676e-07  9.0318137e+01  9.9999999e-09
  9.1500000e+03  2.1835100e+03  8.3333328e-06  2.0781435e-07  1.0431500e+04  0.0000000e+00  4.0041420e-07  2.4999998e-05  2.0985563e-07  9.9999999e-09  2.7153303e-01  2.0065847e-07  9.0265863e+01  9.9999999e-09
  9.2100000e+03  2.1835100e+03  1.6666666e-05  1.6376413e-07  1.0431500e+04  0.0000000e+00  3.5359453e-07  0.0000000e+00  1.8392620e-07  9.9999999e-09  2.9346933e-01  1.6078056e-07  9.0295696e+01  9.9999999e-09
  9.2700000e+03  2.1835100e+03  1.6666666e-05  2.3161380e-07  1.0431500e+04  0.0000000e+00  3.0074170e-07  8.3333328e-06  2.1316047e-07  9.9999999e-09  2.7151525e-01  1.7034428e-07  8.9493206e+01  9.9999999e-09
  9.3300000e+03  2.1835100e+03  2.4999998e-05  1.6100404e-07  1.0431500e+04  0.0000000e+00  3.5358774e-07  8.3333328e-06  2.2390316e-07  9.9999999e-09  3.0015537e-01  1.7844373e-07  8.9688980e+01  9.9999999e-09
  9.3900000e+03  2.1835100e+03  8.3333328e-06  1.9640350e-07  1.0431500e+04  8.3333328e-06  3.5059529e-07  8.3333328e-06  1.9239996e-05  9.9999999e-09  2.9083463e-01  1.5580808e-07  9.0091901e+01  9.9999999e-09
  9.4500000e+03  2.1835100e+03  1.6666666e-05  2.2971042e-07  1.0431500e+04  8.3333328e-06  3.4830734e-07  0.0000000e+00  7.8909630e-07  9.9999999e-09  3.0416837e-01  1.9053663e-07  8.9876399e+01  9.9999999e-09
  9.5100000e+03  2.1835100e+03  8.3333328e-06  1.4550326e-07  1.0431500e+04  0.0000000e+00  3.5761700e-07  0.0000000e+00  6.7743960e-07  9.9999999e-09  2.7875114e-01  1.8725617e-07  9.0277245e+01  9.9999999e-09
  9.5700000e+03  2.1835100e+03  1.6666666e-05  2.4176536e-07  1.0431500e+04  8.3333328e-06  3.4144312e-07  8.3333328e-06  3.4124063e-07  9.9999999e-09  2.9083590e-01  1.9059964e-07  9.2953129e+01  9.9999999e-09
  9.6300000e+03  2.1835100e+03  8.3333328e-06  1.9123493e-07  1.0431500e+04  0.0000000e+00  3.5360943e-07  8.3333328e-06  3.3575661e-07  9.9999999e-09  2.9208636e-01  1.5634140e-07  8.4993523e+01  9.9999999e-09
  9.6900000e+03  2.1835100e+03  3.3333331e-05  2.3687478e-07  1.0431500e+04  8.3333328e-06  3.4400989e-07  1.6666666e-05  2.1014208e-07  9.9999999e-09  2.7458502e-01  1.2526562e-07  7.7363378e+01  9.9999999e-09
  9.7500000e+03  2.1835100e+03  2.4999998e-05  1.8244274e-07  1.0431500e+04  8.3333328e-06  3.5196923e-07  2.4999998e-05  1.4036700e-07  9.9999999e-09  2.6250280e-01  1.3986464e-07  7.9048319e+01  9.9999999e-09
  9.8100000e+03  2.1835100e+03  8.3333328e-06  1.8126103e-07  1.0431500e+04  1.6666666e-05  3.7723607e-07  2.4999998e-05  1.8762393e-07  9.9999999e-09  2.7125153e-01  1.4861152e-07  8.0267761e+01  9.9999999e-09
  9.8700000e+03  2.1835100e+03  3.3333331e-05  1.7869722e-07  1.0431500e+04  3.3333331e-05  3.4290071e-07  8.3333328e-06  2.3755715e-07  9.9999999e-09  3.1166864e-01  1.6691675e-07  8.2727783e+01  9.9999999e-09
  9.9300000e+03  2.1835100e+03  0.0000000e+00  2.0185187e-07  1.0431500e+04  0.0000000e+00  3.6028493e-07  3.3336885e-05  1.3011099e-07  9.9999999e-09  2.8916825e-01  1.5342745e-07  8.3431645e+01  9.9999999e-09
  9.9900000e+03  2.1835100e+03  8.3333328e-06  2.1698017e-07  1.0431500e+04  0.0000000e+00  3.9009795e-07  8.3333328e-06  2.1634331e-07  9.9999999e-09  2.8750095e-01  1.8190651e-07  8.2444886e+01  9.9999999e-09
  1.0050000e+04  2.1835100e+03  1.6666666e-05  1.6626712e-07  1.0431500e+04  1.6666666e-05  3.5356328e-07  8.3333328e-06  1.4471797e-06  9.9999999e-09  2.8250168e-01  1.6621105e-07  8.3445197e+01  9.9999999e-09
  1.0110000e+04  2.1835100e+03  0.0000000e+00  1.4859603e-07  1.0431500e+04  0.0000000e+00  4.4935317e-07  2.4999998e-05  6.0801032e-07  9.9999999e-09  6.9713757e+00  1.6159255e-07  7.9611483e+01  9.9999999e-09
  1.0170000e+04  2.1835100e+03  1.6666666e-05  1.9930177e-07  1.0431500e+04  0.0000000e+00  4.1324628e-07  0.0000000e+00  2.9862500e-07  9.9999999e-09  5.5825882e+02  1.7902430e-07  7.7978473e+01  9.9999999e-09
  1.0230000e+04  2.1835100e+03  0.0000000e+00  2.2057679e-07  1.0431500e+04  1.6666666e-05  3.8169614e-07  8.3333328e-06  2.8184956e-07  9.9999999e-09  2.9416867e-01  1.3296801e-07  7.7811359e+01  9.9999999e-09
  1.0290000e+04  2.1835100e+03  0.0000000e+00  1.1447961e-07  1.0431500e+04  8.3333328e-06  3.3845850e-07  8.3333328e-06  2.1837939e-07  9.9999999e-09  3.0675747e-01  2.1646247e-07  7.9198759e+01  9.9999999e-09
  1.0350000e+04  2.1835100e+03  0.0000000e+00  1.9955871e-07  1.0431500e+04  1.6666666e-05  3.4172314e-07  0.0000000e+00  2.5946015e-07  9.9999999e-09  2.8074522e-01  1.8504152e-07  7.7537993e+01  9.9999999e-09
  1.0410000e+04  2.1835100e+03  1.6666666e-05  1.5615602e-07  1.0431500e+04  4.9999997e-05  3.6477870e-07  8.3333328e-06  2.0343834e-07  9.9999999e-09  2.9000101e-01  1.6113426e-07  8.8039755e+01  9.9999999e-09
  1.0470000e+04  2.1835100e+03  1.6666666e-05  1.2819296e-07  1.0431500e+04  8.3333328e-06  3.3960972e-07  2.4999998e-05  5.6885677e-07  9.9999999e-09  2.0870708e+02  1.4346088e-07  9.1499362e+01  9.9999999e-09
  1.0530000e+04  2.1835100e+03  8.3333328e-06  1.8720113e-07  1.0431500e+04  0.0000000e+00  3.8905712e-07  8.3333328e-06  2.7551818e-07  9.9999999e-09  8.4795886e+01  1.8225251e-07  8.6172743e+01  9.9999999e-09
  1.0590000e+04  2.1835100e+03  8.3333328e-06  2.1520327e-07  1.0431500e+04  8.3333328e-06  2.9525479e-07  8.3333328e-06  2.3471306e-07  9.9999999e-09  6.7548664e+01  1.6244947e-07  7.6706355e+01  9.9999999e-09
  1.0650000e+04  2.1835100e+03  0.0000000e+00  1.5216976e-07  1.0431500e+04  4.5921928e+00  3.8539577e-07  8.3333328e-06  5.8909618e-07  9.9999999e-09  1.1878688e+02  2.3034140e-07  7.6778245e+01  9.9999999e-09
  1.0710000e+04  2.1835100e+03  2.4999998e-05  2.4944129e-07  1.0431500e+04  2.7672098e+00  3.3675921e-07  0.0000000e+00  2.7539621e-07  9.9999999e-09  1.0875428e+02  2.3982563e-07  7.8623122e+01  9.9999999e-09
  1.0770000e+04  2.1835100e+03  2.4999998e-05  2.1147573e-07  1.0431500e+04  3.0879418e+00  3.6656725e-07  1.6666666e-05  2.5501417e-07  9.9999999e-09  1.2179614e+02  2.6176268e-07  8.9192527e+01  9.9999999e-09
  1.0830000e+04  2.1835100e+03  0.0000000e+00  1.6887016e-07  1.0431500e+04  5.3297820e+00  3.4762396e-07  1.6666666e-05  1.2705827e-07  9.9999999e-09  9.9266694e+01  2.3844897e-07  9.2417864e+01  9.9999999e-09
  1.0890000e+04  2.1835100e+03  1.6930027e-05  2.6545336e-07  1.0431500e+04  6.7970651e+00  4.2242869e-07  8.4578540e-06  1.9860116e-07  9.9999999e-09  1.0823160e+02  2.4133003e-07  8.4127558e+01  9.9859596e-09
  1.0950000e+04  2.1835100e+03  0.0000000e+00  1.3722477e-07  1.0431500e+04  6.1228398e+00  3.5488947e-07  1.6666666e-05  2.0112279e-07  9.9999999e-09  1.0369596e+02  2.1894567e-07  7.6634083e+01  1.0006641e-08
  1.1010000e+04  2.1835100e+03  0.0000000e+00  1.3952414e-07  1.0431500e+04  5.2954384e+00  4.1532261e-07  8.3333328e-06  2.5050364e-07  9.9999999e-09  1.0620365e+02  2.5493545e-07  7.6315377e+01  1.0007000e-08
  1.1070000e+04  2.1835100e+03  0.0000000e+00  1.1461629e-07  1.0431500e+04  2.3692367e+00  3.6173721e-07  8.3333328e-06  2.0762840e-07  9.9999999e-09  6.6111336e+01  2.3140043e-07  7.4781153e+01  1.0007000e-08
  1.1130000e+04  2.1835100e+03  0.0000000e+00  1.7550163e-07  1.0431500e+04  3.7651921e+00  4.0069737e-07  0.0000000e+00  3.6455456e-07  9.9999999e-09  6.0242415e+01  2.1512974e-07  7.6149737e+01  1.0007000e-08
  1.1190000e+04  2.1835100e+03  1.6666666e-05  1.2831468e-07  1.0431500e+04  3.8999085e+00  4.2757260e-07  8.3333328e-06  1.9571911e-07  9.9999999e-09  5.1512134e+01  2.0671876e-07  1.3003189e+01  1.0007000e-08
  1.1250000e+04  2.1835100e+03  0.0000000e+00  2.1029770e-07  1.0431500e+04  5.3215489e+00  3.4233303e-07  0.0000000e+00  3.0228014e-07  9.9999999e-09  1.0108634e+02  2.2198551e-07  1.7935967e-05  1.0007000e-08
  1.1310000e+04  2.1835100e+03  3.3333331e-05  1.2574556e-07  1.0431500e+04  1.8825010e-01  3.5198473e-07  1.6666666e-05  2.0797587e-07  9.9999999e-09  4.1655321e+01  2.2007264e-07  2.3296374e-08  1.0007000e-08
  1.1370000e+04  2.1835100e+03  0.0000000e+00  1.1266421e-07  1.0431500e+04  0.0000000e+00  3.4239721e-07  0.0000000e+00  5.4507668e-07  9.9999999e-09  2.9541880e-01  1.4571072e-07  4.5382161e-08  1.0007000e-08
  1.1430000e+04  2.1835100e+03  0.0000000e+00  1.4645720e-07  1.0431500e+04  8.3333328e-06  3.2452620e-07  8.3333328e-06  4.3854955e-07  9.9999999e-09  2.8542001e-01  1.7087858e-07  1.4399482e-08  1.0007000e-08
  1.1490000e+04  2.1835100e+03  1.6666666e-05  1.5228430e-07  1.0431500e+04  1.6666666e-05  3.6312702e-07  8.3333328e-06  2.1300364e-07  9.9999999e-09  2.8625218e-01  1.7091431e-07  4.6242271e-08  1.0007000e-08
  1.1550000e+04  2.1835100e+03  8.3333328e-06  1.8804898e-07  1.0431500e+04  1.6666666e-05  3.5443415e-07  3.3333331e-05  1.6430912e-07  9.9999999e-09  2.9614543e-01  1.7710715e-07  7.5791913e-08  1.0007000e-08
  1.1610000e+04  2.1835100e+03  2.4999998e-05  2.3176027e-07  1.0431500e+04  3.3333331e-05  3.7290601e-07  8.3333328e-06  2.1411702e-07  9.9999999e-09  2.8885760e-01  1.2595080e-07  7.8202676e-08  1.0007000e-08
  1.1670000e+04  2.1835100e+03  1.6666666e-05  1.7632561e-07  1.0431500e+04  8.3333328e-06  4.3081629e-07  8.3333328e-06  1.8815450e-07  9.9999999e-09  2.8791843e-01  1.4789342e-07  2.1614823e-08  1.0007000e-08
  1.1730000e+04  2.1835100e+03  8.3333328e-06  1.3541309e-07  1.0431500e+04  1.6666666e-05  4.0114532e-07  8.3333328e-06  2.8180658e-07  9.9999999e-09  2.8750169e-01  1.0063068e-07  3.3541206e-08  1.0007000e-08
  1.1790000e+04  2.1835100e+03  8.3333328e-06  1.1690458e-07  1.0431500e+04  8.3333328e-06  4.5891651e-07  8.3333328e-06  4.8870139e-07  9.9999999e-09  2.6819136e-01  1.3720559e-07  2.9342716e-08  1.0007000e-08
  1.1850000e+04  2.1835100e+03  8.3333328e-06  1.6300813e-07  1.0431500e+04  8.3333328e-06  4.2454835e-07  0.0000000e+00  1.0771412e-06  9.9999999e-09  2.8889445e-01  1.9169978e-07  4.5035385e-08  1.0007000e-08
  1.1910000e+04  2.1835100e+03  1.6666666e-05  1.5855609e-07  1.0431500e+04  8.3333328e-06  3.7721930e-07  8.3333328e-06  7.5474601e-07  9.9999999e-09  2.7583469e-01  1.6334361e-07  2.0296957e-08  1.0007000e-08
  1.1970000e+04  2.1835100e+03  3.3333331e-05  2.2167988e-07  1.0431500e+04  1.6666666e-05  3.8234043e-07  1.6666666e-05  4.7608930e-07  9.9999999e-09  2.7500153e-01  1.1715521e-07  8.3218673e-06  1.0007000e-08
  1.2030000e+04  2.1835100e+03  1.6666666e-05  1.5731019e-07  1.0431500e+04  8.3369967e-06  3.4329594e-07  1.6666666e-05  1.9569489e-07  9.9999999e-09  2.9815454e-01  1.5485829e-07  1.0191376e-05  1.0007000e-08
  1.2090000e+04  2.1835100e+03  2.4999998e-05  1.4940707e-07  1.0431500e+04  8.3333328e-06  3.9104659e-07  2.4999998e-05  2.2865217e-07  9.9999999e-09  2.9393185e-01  1.7805133e-07  4.3545225e-08  1.0007000e-08
  1.2150000e+04  2.1835100e+03  1.6666666e-05  1.7294237e-07  1.0431500e+04  8.3333328e-06  3.8231495e-07  8.3333328e-06  2.1308307e-07  9.9999999e-09  3.2208543e-01  1.3560571e-07  4.1016880e-08  1.0007000e-08
  1.2210000e+04  2.1835100e+03  1.6666666e-05  1.7680240e-07  1.0431500e+04  1.6666666e-05  3.2747469e-07  3.3333331e-05  1.9236923e-07  9.9999999e-09  2.8458550e-01  1.2478142e-07  2.9452771e-08  1.0007000e-08
  1.2270000e+04  2.1835100e+03  0.0000000e+00  1.6249768e-07  1.0431500e+04  1.6666666e-05  4.1741182e-07  1.6666666e-05  1.7077856e-07  9.9999999e-09  2.7436905e-01  1.4913621e-07  7.4221868e-08  1.0007000e-08
  1.2330000e+04  2.1835100e+03  8.3333328e-06  2.0076761e-07  1.0431500e+04  1.6666666e-05  4.5165253e-07  3.3333331e-05  2.0848733e-07  9.9999999e-09  3.0271865e-01  1.5898422e-07  2.7653726e-08  1.0007000e-08
  1.2390000e+04  2.1835100e+03  8.3333328e-06  1.5261451e-07  1.0431500e+04  8.3333328e-06  3.2423144e-07  1.6666666e-05  1.7792970e-07  9.9999999e-09  2.8708523e-01  1.6689296e-07  3.8317438e-08  1.0007000e-08
  1.2450000e+04  2.1835100e+03  1.6666666e-05  1.8332323e-07  1.0431500e+04  1.6666666e-05  2.9733823e-07  0.0000000e+00  2.0675286e-07  9.9999999e-09  2.9041841e-01  1.2064312e-07  5.1790990e-08  1.0007000e-08
  1.2510000e+04  2.1835100e+03  1.6666666e-05  3.1557581e-07  1.0431500e+04  0.0000000e+00  3.5361330e-07  1.6666666e-05  2.1051074e-07  9.9999999e-09  3.0000104e-01  1.5857132e-07  2.2947935e-08  1.0007000e-08
  1.2570000e+04  2.1835100e+03  2.4999998e-05  1.2915213e-07  1.0431500e+04  0.0000000e+00  3.3227768e-07  0.0000000e+00  2.1488699e-07  9.9999999e-09  2.8916860e-01  1.7845485e-07  3.0677713e-08  1.0007000e-08
  1.2630000e+04  2.1835100e+03  1.6666666e-05  1.6674267e-07  1.0431500e+04  1.6666666e-05  3.3791639e-07  1.6666666e-05  1.9863628e-07  9.9999999e-09  2.9555548e-01  1.1416135e-07  3.1659522e-08  1.0007000e-08
  1.2690000e+04  2.1835100e+03  3.3333331e-05  1.8473580e-07  1.0431500e+04  1.6666666e-05  3.6180785e-07  8.3333328e-06  2.0486358e-07  9.9999999e-09  2.8944785e-01  1.4813567e-07  3.2141760e-08  1.0007000e-08
  1.2750000e+04  2.1835100e+03  8.3333328e-06  1.3946603e-07  1.0431500e+04  3.3333331e-05  3.4050795e-07  0.0000000e+00  1.5331365e-07  9.9999999e-09  3.0666831e-01  1.3143381e-07  1.8702663e-08  1.0007000e-08
