   Time(min)       E_A(MeV)       C_A(uA)        AirMon_A       E_C(MeV)       C_C(uA)        AirMon_C     C_BSY(uA)      AirMon_BSY      AirMon_B        C_D(nA)        AirMon_D      AirMon_L       AirMon_SL
  6.2100000e+03  2.1835100e+03  1.6666666e-05  1.4988686e-07  1.0431500e+04  4.1666664e-05  2.3121516e-08  1.6669763e-05  3.4123038e-08  9.9999999e-09  3.8814691e-01  1.6819553e-07  7.9258554e-06  1.5089322e-07
  6.2700000e+03  2.1835100e+03  2.4999998e-05  8.9002019e-08  1.0431500e+04  3.3333331e-05  1.5675159e-08  1.6666666e-05  1.7645799e-08  9.9999999e-09  3.9750167e-01  2.2114263e-07  7.0563852e-08  4.9462886e-06
  6.3300000e+03  2.1835100e+03  1.6666666e-05  9.4474397e-08  1.0431500e+04  9.9999994e-05  3.1907265e-08  8.3364617e-06  1.7645799e-08  9.9999999e-09  3.8291982e-01  1.9238805e-07  9.3691940e-08  1.4343715e-07
  6.3900000e+03  2.1835100e+03  8.3333328e-06  8.4805971e-08  1.0431500e+04  3.3333331e-05  2.2096670e-08  8.3333328e-06  1.7645799e-08  9.9999999e-09  4.0682311e-01  2.1521850e-07  7.9923363e-08  7.6302871e-08
  6.4500000e+03  2.1835100e+03  1.6666666e-05  8.9336226e-08  1.0431500e+04  2.4999998e-05  2.2690187e-08  0.0000000e+00  1.7645799e-08  9.9999999e-09  4.2651735e-01  1.8089102e-07  6.8324969e-08  1.0943418e-07
  6.5100000e+03  2.1835100e+03  1.6666666e-05  9.7607294e-08  1.0431500e+04  5.8333330e-05  2.1372868e-08  8.3333328e-06  1.7645799e-08  9.9999999e-09  4.0041930e-01  2.3683546e-07  4.3720656e-08  1.5092344e-05
  6.5700000e+03  2.1835100e+03  3.3333331e-05  7.7881322e-08  1.0431500e+04  4.9999997e-05  1.5833900e-08  0.0000000e+00  1.7645799e-08  9.9999999e-09  3.9304583e-01  1.9144348e-07  4.6884299e-08  7.7615139e-06
  6.6300000e+03  2.1835100e+03  0.0000000e+00  5.8333046e-08  1.0431500e+04  2.4999998e-05  2.5012607e-08  8.3333328e-06  1.7645799e-08  9.9999999e-09  3.9654494e-01  2.2384229e-07  5.2939522e-08  7.6748219e-08
  6.6900000e+03  2.1835100e+03  8.3333328e-06  1.2325460e-07  1.0431500e+04  5.8333330e-05  2.9646189e-08  1.6666666e-05  1.7645799e-08  9.9999999e-09  4.1666978e-01  2.0962499e-07  8.8591291e-06  1.1770416e-07
  6.7500000e+03  2.1835100e+03  1.6666666e-05  8.2373662e-08  1.0431500e+04  8.3333328e-06  3.2921228e-08  8.3333328e-06  1.7645799e-08  9.9999999e-09  3.9166932e-01  1.8491535e-07  1.0702290e-07  1.0817650e-07
  6.8100000e+03  2.1835100e+03  8.3333328e-06  1.0727640e-07  1.0431500e+04  8.3333328e-05  1.2021500e-08  1.6666666e-05  1.7645799e-08  9.9999999e-09  3.9300705e-01  2.0914491e-07  5.8908147e-08  7.8130716e-08
  6.8700000e+03  2.1835100e+03  0.0000000e+00  1.0199164e-07  1.0431500e+04  4.1666664e-05  8.8311112e-06  3.3339223e-05  1.7645799e-08  9.9999999e-09  4.0533145e-01  2.0545597e-07  7.9412723e-08  9.4828667e-08
  6.9300000e+03  2.1835100e+03  1.6666666e-05  5.4581510e-08  1.0431500e+04  1.6666666e-05  3.0059438e-08  1.6666666e-05  1.7645799e-08  9.9999999e-09  4.0923819e-01  2.1559738e-07  6.3919658e-08  5.3057195e-08
  6.9900000e+03  2.1835100e+03  8.3333328e-06  7.4165790e-08  1.0431500e+04  2.4999998e-05  1.2303500e-08  8.3333328e-06  1.7645799e-08  9.9999999e-09  3.7707669e-01  2.5476923e-07  7.4195711e-08  8.2832042e-08
  7.0500000e+03  2.1835100e+03  3.3333331e-05  9.4913448e-08  1.0431500e+04  6.6666663e-05  1.6419953e-08  1.6666666e-05  1.3390446e-06  9.9999999e-09  4.0035884e-01  2.1307146e-07  7.6463119e-08  1.7364014e-07
  7.1100000e+03  2.1835100e+03  0.0000000e+00  1.3321377e-07  1.0431500e+04  3.3333331e-05  2.2798720e-08  2.4999998e-05  4.5033800e-07  9.9999999e-09  4.0708603e-01  1.9334071e-07  7.7804260e-08  9.2343975e-08
  7.1700000e+03  2.1835100e+03  8.3333328e-06  5.9817664e-08  1.0431500e+04  7.4999995e-05  3.5653927e-08  8.3333328e-06  1.6869700e-08  9.9999999e-09  3.7711807e-01  2.2745054e-07  5.6026296e-08  1.0198111e-07
  7.2300000e+03  2.1835100e+03  2.4999998e-05  8.9379117e-08  1.0431500e+04  3.3333331e-05  1.3134400e-08  8.3333328e-06  1.6869700e-08  9.9999999e-09  3.8624292e-01  1.8816414e-07  4.4655903e-08  1.1707530e-07
  7.2900000e+03  2.1835100e+03  8.3333328e-06  1.0779803e-07  1.0431500e+04  3.3333331e-05  4.2175558e-06  1.6666666e-05  1.6869700e-08  9.9999999e-09  4.1664743e-01  1.5767312e-07  8.1043874e-08  1.0909935e-05
  7.3500000e+03  2.1835100e+03  3.3333331e-05  1.3520374e-07  1.0431500e+04  6.6669845e-05  3.3859490e-08  8.3333328e-06  3.8474021e-08  9.9999999e-09  4.1333574e-01  1.8535660e-07  3.8812883e-08  1.9103512e-07
  7.4100000e+03  2.1835100e+03  0.0000000e+00  1.1865807e-07  1.0431500e+04  2.4999998e-05  2.2810445e-08  8.3333328e-06  4.9322062e-07  9.9999999e-09  4.1791935e-01  1.9175443e-07  8.4505248e-08  1.4171236e-07
  7.4700000e+03  2.1835100e+03  2.4999998e-05  6.1965500e-08  1.0431500e+04  2.4999998e-05  1.7628764e-08  1.6666666e-05  9.7839748e-07  9.9999999e-09  3.9291837e-01  1.5473948e-07  7.2068558e-08  9.5059955e-08
  7.5300000e+03  2.1835100e+03  3.3333331e-05  1.2056548e-07  1.0431500e+04  3.3333331e-05  1.8141428e-08  1.6666666e-05  2.8467414e-07  9.9999999e-09  3.8750228e-01  2.6176933e-07  7.6047404e-08  4.0263056e-07
  7.5900000e+03  2.1835100e+03  1.6666666e-05  8.6630430e-08  1.0431500e+04  3.3333331e-05  1.3452000e-08  0.0000000e+00  4.3919931e-07  9.9999999e-09  3.9750271e-01  2.7404371e-07  5.7568966e-08  2.6118380e-07
  7.6500000e+03  2.1835100e+03  8.3333328e-06  8.9443186e-08  1.0431500e+04  1.6666666e-05  1.8928973e-08  1.6666666e-05  5.5735961e-07  9.9999999e-09  4.0625195e-01  2.2056874e-07  1.1004039e-07  1.5954680e-07
  7.7100000e+03  2.1835100e+03  8.3333328e-06  1.0158014e-07  1.0431500e+04  1.6666666e-05  1.6362391e-08  8.3333328e-06  1.7730149e-06  9.9999999e-09  3.7958584e-01  2.2764505e-07  7.9338515e-08  1.2267403e-07
  7.7700000e+03  2.1835100e+03  0.0000000e+00  1.3109974e-07  1.0431500e+04  4.9999997e-05  2.5507052e-08  0.0000000e+00  8.8879450e-07  9.9999999e-09  4.1291855e-01  1.6420991e-07  7.1910882e-08  1.1512999e-07
  7.8300000e+03  2.1835100e+03  0.0000000e+00  9.8994938e-08  1.0431500e+04  8.3333328e-06  1.3720494e-08  1.6666666e-05  3.9867937e-08  9.9999999e-09  3.9166929e-01  1.6067418e-07  7.6781002e-08  1.6175564e-07
  7.8900000e+03  2.1835100e+03  2.4999998e-05  9.6598234e-08  1.0431500e+04  4.1666664e-05  2.2435233e-08  0.0000000e+00  1.0243498e-06  9.9999999e-09  3.9875172e-01  1.3097532e-07  9.6312479e-08  7.8257383e-08
  7.9500000e+03  2.1835100e+03  0.0000000e+00  2.0984991e-07  1.0431500e+04  4.1666664e-05  2.5267459e-08  1.6666666e-05  2.4213924e-06  9.9999999e-09  3.8333491e-01  1.4705782e-07  1.1230616e-07  6.8610070e-08
  8.0100000e+03  2.1835100e+03  1.6666666e-05  1.0043861e-07  1.0431500e+04  6.6669384e-05  1.4637119e-08  8.3333328e-06  1.3812922e-06  9.9999999e-09  3.8041910e-01  1.4850008e-07  8.0852151e-08  1.7962240e-07
  8.0700000e+03  2.1835100e+03  2.4999998e-05  6.4617850e-08  1.0431500e+04  9.9999994e-05  1.3653342e-08  8.3333328e-06  1.3205622e-07  9.9999999e-09  3.7375222e-01  1.5076684e-07  6.7490863e-08  1.6036727e-07
  8.1300000e+03  2.1835100e+03  2.4999998e-05  4.1844435e-08  1.0431500e+04  4.9999997e-05  1.4638692e-08  8.3333328e-06  3.6266863e-07  9.9999999e-09  4.0208472e-01  1.6775932e-07  7.1827403e-08  1.6094923e-07
  8.1900000e+03  2.1835100e+03  1.6071673e+00  1.5380971e-07  1.0431500e+04  1.6666666e-05  1.9797577e-08  0.0000000e+00  1.7253400e-08  9.9999999e-09  4.1167012e-01  1.8458536e-07  5.9811024e-08  8.1413887e-08
  8.2500000e+03  2.1835100e+03  2.9094781e+00  7.9446063e-08  1.0431500e+04  3.3333331e-05  1.6181790e-08  2.4999998e-05  1.7253400e-08  9.9999999e-09  3.8875186e-01  1.6070613e-07  3.3354574e-08  8.1559553e-06
  8.3100000e+03  2.1835100e+03  2.7839707e+00  7.0069836e-08  1.0431500e+04  3.3333331e-05  2.2205526e-08  3.3333331e-05  1.7253400e-08  9.9999999e-09  4.0027473e-01  1.4636783e-07  5.5727607e-08  8.9112182e-08
  8.3700000e+03  2.1835100e+03  1.3158725e+00  9.2381138e-08  1.0431500e+04  2.4999998e-05  2.5886578e-08  8.3333328e-06  1.7253400e-08  9.9999999e-09  3.9956979e-01  1.3860536e-07  6.6206207e-08  1.1153546e-07
  8.4300000e+03  2.1835100e+03  9.1035623e-01  1.0810194e-07  1.0431500e+04  3.3333331e-05  1.9008157e-08  1.6666666e-05  1.7253400e-08  9.9999999e-09  3.8932897e-01  1.4632889e-07  1.1849589e-07  8.4587676e-08
  8.4900000e+03  2.1835100e+03  8.3359951e-06  8.7605079e-08  1.0431500e+04  4.1666664e-05  1.9714074e-08  8.3333328e-06  1.7253400e-08  9.9999999e-09  3.7916877e-01  1.3694008e-07  5.8359057e-08  1.4024846e-07
  8.5500000e+03  2.1835100e+03  1.0715574e+00  1.5399755e-05  1.0431500e+04  2.4999998e-05  1.9121427e-08  2.4999998e-05  1.7253400e-08  9.9999999e-09  4.0208693e-01  1.4509042e-07  4.0721284e-08  1.1568696e-07
  8.6100000e+03  2.1835100e+03  1.2689977e+00  1.0882069e-07  1.0431500e+04  4.9999997e-05  2.3247649e-08  1.6666666e-05  1.3055641e-08  9.9999999e-09  3.9397199e-01  1.2419936e-07  6.4958887e-08  1.2252890e-07
  8.6700000e+03  2.1835100e+03  2.6783367e+00  2.9998158e-06  1.0431500e+04  3.3333331e-05  3.7242515e-08  8.3333328e-06  1.2807000e-08  9.9999999e-09  3.7103337e-01  8.4146259e-08  1.1573150e-05  1.1677671e-07
  8.7300000e+03  2.1835100e+03  1.9120852e+00  1.1922468e-07  1.0431500e+04  1.6666666e-05  3.3618927e-08  0.0000000e+00  1.7319417e-08  9.9999999e-09  3.9208601e-01  1.1823381e-07  4.2788765e-08  1.4855271e-07
  8.7900000e+03  2.1835100e+03  9.2611310e-02  1.4370763e-07  1.0431500e+04  4.1666664e-05  3.1484735e-08  8.3333328e-06  1.9969500e-08  9.9999999e-09  4.0125403e-01  1.4036588e-07  3.0507477e-08  9.0395889e-08
  8.8500000e+03  2.1835100e+03  1.5445365e-01  1.0108102e-07  1.0431500e+04  4.1666664e-05  4.2024504e-08  0.0000000e+00  1.9969500e-08  9.9999999e-09  4.0166923e-01  1.3352148e-07  9.3626466e-08  4.3179468e-08
  8.9100000e+03  2.1835100e+03  8.3224363e-01  9.0224877e-08  1.0431500e+04  5.8333330e-05  3.3289548e-08  8.3333328e-06  1.9969500e-08  9.9999999e-09  4.1958654e-01  1.7140315e-07  7.6966332e-08  6.4774059e-08
  8.9700000e+03  2.1835100e+03  1.4944240e+00  1.2091990e-07  1.0431500e+04  4.9999997e-05  2.2349987e-08  0.0000000e+00  1.9969500e-08  9.9999999e-09  3.9416851e-01  2.1581993e-07  5.4735523e-08  6.3041010e-08
  9.0300000e+03  2.1835100e+03  1.2082153e+00  1.1583347e-07  1.0431500e+04  3.3333331e-05  1.8482194e-08  0.0000000e+00  1.9969500e-08  9.9999999e-09  4.1833487e-01  1.1038529e-07  8.1870743e-08  8.7674805e-08
  9.0900000e+03  2.1835100e+03  1.6666666e-05  1.1265256e-07  1.0431500e+04  2.4999998e-05  4.6701940e-08  1.6666666e-05  1.9969500e-08  9.9999999e-09  4.0000281e-01  1.0562556e-07  3.8181813e-08  5.4233510e-08
  9.1500000e+03  2.1835100e+03  8.3333328e-06  4.0377912e-08  1.0431500e+04  2.4999998e-05  2.8661083e-08  8.3333328e-06  5.7371773e-08  9.9999999e-09  4.0583585e-01  1.3040042e-07  9.4851906e-08  5.1931025e-08
  9.2100000e+03  2.1835100e+03  1.4870651e+00  1.0776275e-07  1.0431500e+04  0.0000000e+00  1.8967899e-08  0.0000000e+00  3.3477535e-08  9.9999999e-09  3.9416869e-01  1.0101118e-07  8.1706522e-08  1.0451655e-07
  9.2700000e+03  2.1835100e+03  1.2391015e+00  1.0988920e-07  1.0431500e+04  1.6666666e-05  1.9348400e-08  8.3333328e-06  1.5505201e-08  9.9999999e-09  3.7875351e-01  1.1504376e-07  5.8812142e-08  9.9594089e-08
  9.3300000e+03  2.1835100e+03  2.9569901e-01  8.2849351e-08  1.0431500e+04  4.1666664e-05  5.1007601e-08  8.3333328e-06  1.5505201e-08  9.9999999e-09  3.7885975e-01  1.7133551e-07  5.3858678e-08  1.0343738e-07
  9.3900000e+03  2.1835100e+03  5.0370606e-01  1.2098753e-07  1.0431500e+04  7.4999995e-05  1.5047450e-08  1.6666666e-05  1.5505201e-08  9.9999999e-09  3.8572904e-01  1.6865981e-07  8.4390257e-08  9.5007791e-08
  9.4500000e+03  2.1835100e+03  5.2641755e-01  1.0693675e-07  1.0431500e+04  4.1666664e-05  1.7310612e-08  1.6666666e-05  1.5505201e-08  9.9999999e-09  4.1209382e-01  1.8205353e-07  7.0196957e-08  7.4676150e-08
  9.5100000e+03  2.1835100e+03  4.0304671e-01  5.2208073e-08  1.0431500e+04  6.6670254e-05  1.8978051e-08  8.3333328e-06  1.6810791e-08  9.9999999e-09  3.9958486e-01  2.3655733e-07  4.2562500e-08  5.5366783e-08
  9.5700000e+03  2.1835100e+03  3.9258587e-01  7.7473696e-08  1.0431500e+04  5.8333330e-05  1.6679101e-08  2.4999998e-05  1.5888783e-08  9.9999999e-09  3.9292030e-01  2.3741694e-07  6.8651761e-08  8.6882965e-06
  9.6300000e+03  2.1835100e+03  4.8021095e-01  1.2768542e-07  1.0431500e+04  8.3333328e-06  5.4953546e-08  0.0000000e+00  1.6384732e-08  9.9999999e-09  3.8458616e-01  1.8222621e-07  6.0041433e-08  5.2734030e-08
  9.6900000e+03  2.1835100e+03  4.8192941e-01  9.3860667e-08  1.0431500e+04  5.0004233e-05  1.8764830e-08  2.4999999e-05  1.5245799e-08  9.9999999e-09  4.1921359e-01  1.4352111e-07  8.5115596e-08  1.3210478e-07
  9.7500000e+03  2.1835100e+03  5.2977737e-01  9.3831365e-08  1.0431500e+04  8.3333328e-06  1.7903066e-08  0.0000000e+00  1.5245799e-08  9.9999999e-09  3.9454039e-01  1.5169719e-07  6.6096599e-08  9.7135463e-08
  9.8100000e+03  2.1835100e+03  1.6666666e-05  1.0315873e-07  1.0431500e+04  8.3333328e-06  2.0447908e-08  8.3333328e-06  8.6612064e-08  9.9999999e-09  3.8666849e-01  9.2160793e-08  6.4257878e-08  1.3974721e-07
  9.8700000e+03  2.1835100e+03  0.0000000e+00  6.2303611e-06  1.0431500e+04  4.9999997e-05  1.5191643e-08  8.3333328e-06  1.7745300e-08  9.9999999e-09  4.0295268e-01  1.2548021e-07  9.5002376e-08  6.1855364e-08
  9.9300000e+03  2.1835100e+03  1.6666666e-05  1.2188234e-07  1.0431500e+04  2.4999998e-05  1.5315759e-08  8.3333328e-06  1.7745300e-08  9.9999999e-09  3.8414314e-01  1.8594333e-07  5.2279712e-08  1.2664769e-07
  9.9900000e+03  2.1835100e+03  1.0003619e+00  7.9714062e-08  1.0431500e+04  5.8333330e-05  2.9367641e-08  0.0000000e+00  7.8783826e-08  9.9999999e-09  4.0291108e-01  8.7018796e-08  3.7209670e-08  1.1988395e-07
  1.0050000e+04  2.1835100e+03  2.0609061e+01  6.6538487e-08  1.0431500e+04  3.3333331e-05  1.4363150e-08  1.6666666e-05  1.3855900e-08  9.9999999e-09  3.9750171e-01  1.0142847e-07  6.4214153e-08  1.2958713e-07
  1.0110000e+04  2.1835100e+03  3.2021500e+01  2.5093141e-07  1.0431500e+04  1.6666666e-05  2.0397455e-06  1.6666666e-05  2.4053614e-08  9.9999999e-09  4.0458607e-01  1.5272324e-07  8.6218444e-08  1.3724487e-07
  1.0170000e+04  2.1835100e+03  5.0518618e+00  1.2830839e-07  1.0431500e+04  4.9999997e-05  3.3120820e-08  8.3333328e-06  2.3426030e-08  9.9999999e-09  4.0072683e-01  1.0743872e-07  6.9468461e-08  1.0261236e-07
  1.0230000e+04  2.1835100e+03  2.2702783e+01  1.3829673e-07  1.0431500e+04  8.3333328e-06  3.9864696e-08  8.3333328e-06  2.7698287e-08  9.9999999e-09  4.2677781e-01  1.0801768e-07  1.1452026e-07  8.3619070e-08
  1.0290000e+04  2.1835100e+03  4.9514171e+01  1.1274949e-07  1.0431500e+04  4.9999997e-05  1.8652573e-08  0.0000000e+00  1.3855900e-08  9.9999999e-09  3.8792028e-01  1.2706775e-07  6.3724598e-08  1.3396695e-07
  1.0350000e+04  2.1835100e+03  3.3076781e+01  3.0073045e-07  1.0431500e+04  4.9999997e-05  1.3129285e-08  8.3333328e-06  1.3855900e-08  9.9999999e-09  3.8708553e-01  1.6962510e-07  7.0544076e-08  1.2086446e-07
  1.0410000e+04  2.1835100e+03  1.1788812e+02  5.8401247e-07  1.0431500e+04  5.8333330e-05  1.4520975e-08  0.0000000e+00  4.2370011e-08  9.9999999e-09  4.0867842e-01  1.0569588e-07  5.2746244e-08  8.3289420e-08
  1.0470000e+04  2.1835100e+03  1.0749553e+02  7.7941647e-07  1.0431500e+04  2.4999998e-05  2.0203143e-08  0.0000000e+00  5.3345372e-08  9.9999999e-09  3.9382620e-01  1.1515660e-07  5.2744508e-08  1.0912415e-07
  1.0530000e+04  2.1835100e+03  1.0778803e+02  6.6568114e-07  1.0431500e+04  1.6666666e-05  1.2954895e-08  8.3333328e-06  1.0955360e-07  9.9999999e-09  3.8166908e-01  9.6521343e-08  6.7260040e-08  1.2404029e-07
  1.0590000e+04  2.1835100e+03  7.9597374e+01  6.9175048e-07  1.0431500e+04  1.6666666e-05  1.2890336e-05  2.4999998e-05  1.2111358e-07  9.9999999e-09  3.9250183e-01  1.2575066e-07  7.1097626e-08  1.7700044e-07
  1.0650000e+04  2.1835100e+03  8.3333328e-06  2.9718516e-07  1.0431500e+04  1.6666666e-05  1.5207867e-08  1.6666666e-05  1.6218600e-08  9.9999999e-09  3.9666925e-01  9.0513083e-08  6.5711834e-08  6.5143003e-06
  1.0710000e+04  2.1835100e+03  8.3333328e-06  1.9748961e-07  1.0431500e+04  2.4999998e-05  1.7612251e-08  1.6666666e-05  1.6218600e-08  9.9999999e-09  4.2113260e-01  1.6094538e-07  6.5127956e-08  2.3179449e-08
  1.0770000e+04  2.1835100e+03  3.3333331e-05  2.0113250e-07  1.0431500e+04  4.1669311e-05  1.3390217e-08  0.0000000e+00  1.6218600e-08  9.9999999e-09  3.7845551e-01  8.5300778e-08  7.6144777e-08  8.2489871e-08
  1.0830000e+04  2.1835100e+03  3.3333331e-05  1.2550729e-07  1.0431500e+04  4.1666664e-05  2.2891065e-08  8.3333328e-06  1.6218600e-08  9.9999999e-09  3.9625240e-01  1.1144166e-07  5.5678281e-08  1.0667113e-07
  1.0890000e+04  2.1835100e+03  3.2381888e-01  3.6070547e-06  1.0431500e+04  5.8336315e-05  1.9173598e-08  1.6666666e-05  2.1923008e-08  9.9999999e-09  4.1152183e-01  3.6248050e-08  2.5673682e-08  1.7252668e-07
  1.0950000e+04  2.1835100e+03  3.3812280e+00  1.5852335e-07  1.0431500e+04  5.8333330e-05  2.1658438e-08  8.3333328e-06  1.6037200e-08  9.9999999e-09  3.9848290e-01  5.1618833e-07  8.9262382e-08  1.0048398e-07
  1.1010000e+04  2.1835100e+03  3.3301423e+01  1.0289407e-07  1.0431500e+04  4.1666664e-05  1.5700649e-08  8.3333328e-06  1.6037200e-08  9.9999999e-09  4.3125241e-01  8.8197897e-07  4.5335376e-08  1.3465958e-07
  1.1070000e+04  2.1835100e+03  3.2463342e-01  1.5475276e-07  1.0431500e+04  4.1666664e-05  4.4138586e-08  8.3333328e-06  1.6037200e-08  9.9999999e-09  6.3019923e+00  5.4182573e-07  8.8187961e-08  8.9468515e-08
  1.1130000e+04  2.1835100e+03  4.9875496e-01  2.0633154e-07  1.0431500e+04  4.1666664e-05  5.1494312e-06  8.3333328e-06  1.6037200e-08  9.9999999e-09  3.9552936e-01  6.5247571e-07  6.4026361e-08  1.0031041e-07
  1.1190000e+04  2.1835100e+03  1.7748938e+00  3.8293789e-08  1.0431500e+04  5.8333330e-05  3.8432620e-08  1.6666666e-05  1.6037200e-08  9.9999999e-09  3.8333568e-01  1.6002751e-07  7.4561549e-08  1.8738659e-05
  1.1250000e+04  2.1835100e+03  0.0000000e+00  1.0815847e-07  1.0431500e+04  4.1666664e-05  1.4424731e-08  8.3333328e-06  1.6037200e-08  9.9999999e-09  4.1480004e-01  7.6778255e-08  7.0035260e-08  8.3817614e-08
  1.1310000e+04  2.1835100e+03  5.3818658e-01  8.9443401e-08  1.0431500e+04  3.3333331e-05  1.5455818e-08  0.0000000e+00  2.7357211e-08  9.9999999e-09  4.2271321e-01  4.2780082e-07  5.1696180e-08  1.1815510e-07
  1.1370000e+04  2.1835100e+03  8.2558520e-02  1.4771919e-07  1.0431500e+04  2.4999998e-05  2.9504565e-08  8.3333328e-06  1.4990800e-08  9.9999999e-09  4.0000181e-01  5.5351619e-07  1.6161659e-05  7.8834385e-08
  1.1430000e+04  2.1835100e+03  1.1458117e-01  1.2179278e-07  1.0431500e+04  2.4999998e-05  2.3575717e-08  3.3333331e-05  1.4990800e-08  9.9999999e-09  2.0810139e+01  1.8369332e-07  9.3877530e-08  1.1455136e-07
  1.1490000e+04  2.1835100e+03  8.3254301e+01  1.6929302e-07  1.0431500e+04  2.4999998e-05  3.5515674e-08  1.6666666e-05  1.9974716e-08  9.9999999e-09  6.6412708e+02  6.1899973e-08  1.0133157e-07  1.1926167e-07
  1.1550000e+04  2.1835100e+03  1.2191292e+02  2.1807667e-07  1.0431500e+04  3.3333331e-05  1.3575400e-08  0.0000000e+00  3.2925650e-08  9.9999999e-09  8.5889878e+02  6.6603239e-08  6.3588972e-08  1.1562370e-07
  1.1610000e+04  2.1835100e+03  8.2893766e-02  1.7439903e-07  1.0431500e+04  6.6666662e-05  2.5615425e-08  8.3333328e-06  1.6775100e-08  9.9999999e-09  2.7707645e+02  5.0975012e-08  8.0837508e-08  1.6363196e-07
  1.1670000e+04  2.1835100e+03  2.4587733e+00  1.6831372e-07  1.0431500e+04  1.6666666e-05  1.5276500e-08  1.6666666e-05  1.7195433e-08  9.9999999e-09  2.5422966e+02  1.0880284e-07  6.2131222e-08  1.3203496e-07
  1.1730000e+04  2.1835100e+03  5.6538093e+00  7.9418327e-08  1.0431500e+04  2.4999998e-05  1.8216547e-08  0.0000000e+00  1.7448500e-08  9.9999999e-09  9.2093691e+01  6.1509876e-08  7.7727521e-08  1.0437508e-07
  1.1790000e+04  2.1835100e+03  6.9014734e+00  4.8890843e-06  1.0431500e+04  2.4999998e-05  2.1273391e-08  8.3333328e-06  1.8973773e-08  9.9999999e-09  2.1374119e+02  9.2500943e-08  3.6174004e-08  1.4753568e-07
  1.1850000e+04  2.1835100e+03  6.4737006e+00  7.3672720e-08  1.0431500e+04  3.3333331e-05  3.2918230e-08  8.3333328e-06  1.4331400e-08  9.9999999e-09  5.5647817e+01  1.1667048e-07  8.8765946e-08  1.9164223e-07
  1.1910000e+04  2.1835100e+03  3.3816831e+00  8.1738011e-08  1.0431500e+04  1.6666666e-05  2.0127958e-08  1.6666666e-05  1.4331400e-08  9.9999999e-09  3.6978801e+01  6.1556593e-08  1.1054250e-07  2.1153182e-07
  1.1970000e+04  2.1835100e+03  1.7411970e+01  1.0232468e-07  1.0431500e+04  8.3333328e-06  1.2442600e-08  8.3333328e-06  1.4331400e-08  9.9999999e-09  1.9499248e+01  5.8470674e-08  7.7955033e-08  8.1861558e-06
  1.2030000e+04  2.1835100e+03  1.0732515e+01  8.3858788e-08  1.0431500e+04  4.1666664e-05  4.4352579e-08  8.3333328e-06  1.4331400e-08  9.9999999e-09  4.1291920e-01  3.8775531e-08  1.0795838e-07  1.6610360e-07
  1.2090000e+04  2.1835100e+03  8.3333328e-06  9.3326062e-08  1.0431500e+04  2.4999998e-05  1.5723000e-08  0.0000000e+00  1.2152403e-08  9.9999999e-09  3.9250246e-01  5.4291405e-08  4.0277824e-08  1.4907928e-07
  1.2150000e+04  2.1835100e+03  1.6666666e-05  9.9094435e-08  1.0431500e+04  3.3333331e-05  2.5660212e-08  1.6666666e-05  1.1253400e-08  9.9999999e-09  3.7833548e-01  1.9134574e-08  6.4995856e-08  1.7828897e-07
  1.2210000e+04  2.1835100e+03  2.4999998e-05  1.0004744e-07  1.0431500e+04  8.3333328e-06  1.5279658e-08  8.3333328e-06  1.1253400e-08  9.9999999e-09  4.1416982e-01  1.1671229e-05  4.1184994e-08  7.4714846e-08
  1.2270000e+04  2.1835100e+03  8.3333328e-06  6.3277361e-06  1.0431500e+04  4.9999997e-05  1.7546855e-08  2.4999998e-05  1.1253400e-08  9.9999999e-09  3.8833500e-01  1.9626573e-08  7.9288858e-08  1.1730177e-07
  1.2330000e+04  2.1835100e+03  1.6666666e-05  5.6361839e-08  1.0431500e+04  3.3333331e-05  1.5333750e-08  3.3333331e-05  1.2864060e-08  9.9999999e-09  3.9833538e-01  4.6047994e-08  4.8207802e-08  9.3484423e-08
  1.2390000e+04  2.1835100e+03  1.5080962e+00  5.0213603e-06  1.0431500e+04  4.1666664e-05  3.0511165e-08  3.3333331e-05  4.8969036e-07  9.9999999e-09  4.8065965e+01  1.4696626e-05  8.3498537e-08  1.0054322e-07
  1.2450000e+04  2.1835100e+03  9.6819063e+00  1.2097194e-07  1.0431500e+04  1.6666666e-05  2.7442027e-08  8.3333328e-06  1.5418200e-08  9.9999999e-09  4.3533316e+02  2.2647157e-08  7.4891306e-08  1.3939419e-07
  1.2510000e+04  2.1835100e+03  6.5103266e+01  1.5368930e-07  1.0431500e+04  6.6666663e-05  2.1112792e-08  8.3333328e-06  1.6936485e-08  9.9999999e-09  1.3497730e+02  1.3496587e-07  6.3394419e-08  2.1858221e-07
  1.2570000e+04  2.1835100e+03  2.6439185e+01  1.4735390e-07  1.0431500e+04  8.3333328e-06  1.9506959e-08  8.3333328e-06  1.7448500e-08  9.9999999e-09  3.6099365e+01  1.1236649e-05  9.0520910e-08  1.6542081e-07
  1.2630000e+04  2.1835100e+03  2.2418100e+00  4.9271361e-08  1.0431500e+04  3.3333331e-05  2.3741083e-08  0.0000000e+00  1.8067162e-08  9.9999999e-09  2.4951841e+01  6.3873964e-08  1.1110296e-07  1.6025512e-07
  1.2690000e+04  2.1835100e+03  5.7027537e-01  1.6718545e-07  1.0431500e+04  5.8333330e-05  2.5608816e-08  1.6666666e-05  3.4558980e-08  9.9999999e-09  9.1137365e+01  6.6816310e-08  8.7251869e-08  4.4248248e-06
